InitialBalance,BaseBetAmount,MaxRounds,TargetBalance,Balance,Profit,TotalProfit,TotalLoss,RoundsPlayed,MaxWinStreak,MaxLoseStreak,TargetReached,OutOfMoney,ChangeColorAfterWin
1280.0,5.0,200,1780.0,1750.0,470.0,2165.0,1695.0,201,5,7,false,false,true
1280.0,5.0,200,1780.0,0.0,-1280.0,295.0,1575.0,58,6,9,false,true,true
1280.0,5.0,200,1780.0,1780.0,500.0,2150.0,1650.0,200,6,6,true,false,true
1280.0,5.0,200,1780.0,1730.0,450.0,3225.0,2775.0,203,6,7,false,false,true
1280.0,5.0,200,1780.0,495.0,-785.0,1640.0,2425.0,203,7,8,false,false,true
1280.0,5.0,200,1780.0,915.0,-365.0,2945.0,3310.0,206,6,8,false,false,true
1280.0,5.0,200,1780.0,1750.0,470.0,2015.0,1545.0,201,6,5,false,false,true
1280.0,5.0,200,1780.0,1770.0,490.0,1770.0,1280.0,201,6,5,false,false,true
1280.0,5.0,200,1780.0,740.0,-540.0,1865.0,2405.0,201,7,8,false,false,true
1280.0,5.0,200,1780.0,1780.0,500.0,2035.0,1535.0,197,5,7,true,false,true
1280.0,5.0,200,1780.0,1780.0,500.0,1780.0,1280.0,194,11,6,true,false,true
1280.0,5.0,200,1780.0,1780.0,500.0,2290.0,1790.0,192,7,6,true,false,true
1280.0,5.0,200,1780.0,695.0,-585.0,2025.0,2610.0,201,7,8,false,false,true
1280.0,5.0,200,1780.0,1765.0,485.0,2020.0,1535.0,203,6,6,false,false,true
1280.0,5.0,200,1780.0,0.0,-1280.0,420.0,1700.0,77,7,9,false,true,true
1280.0,5.0,200,1780.0,1780.0,500.0,1875.0,1375.0,199,7,5,true,false,true
1280.0,5.0,200,1780.0,0.0,-1280.0,1455.0,2735.0,191,5,9,false,true,true
1280.0,5.0,200,1780.0,1760.0,480.0,2365.0,1885.0,201,7,7,false,false,true
1280.0,5.0,200,1780.0,965.0,-315.0,2215.0,2530.0,202,7,8,false,false,true
1280.0,5.0,200,1780.0,1780.0,500.0,2090.0,1590.0,200,7,6,true,false,true
1280.0,5.0,200,1780.0,0.0,-1280.0,1540.0,2820.0,176,8,8,false,true,true
1280.0,5.0,200,1780.0,1780.0,500.0,1510.0,1010.0,181,6,5,true,false,true
1280.0,5.0,200,1780.0,1780.0,500.0,2595.0,2095.0,198,7,7,true,false,true
1280.0,5.0,200,1780.0,695.0,-585.0,1995.0,2580.0,204,5,8,false,false,true
1280.0,5.0,200,1780.0,1780.0,500.0,1560.0,1060.0,190,8,5,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,345.0,1625.0,54,3,9,false,true,false
1280.0,5.0,200,1780.0,1745.0,465.0,1770.0,1305.0,203,5,5,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1000.0,2280.0,70,6,9,false,true,false
1280.0,5.0,200,1780.0,1755.0,475.0,2180.0,1705.0,201,5,6,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,2405.0,3685.0,191,6,9,false,true,false
1280.0,5.0,200,1780.0,675.0,-605.0,1885.0,2490.0,201,6,8,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1525.0,2805.0,176,5,9,false,true,false
1280.0,5.0,200,1780.0,1780.0,500.0,2020.0,1520.0,191,6,7,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,460.0,1740.0,41,4,9,false,true,false
1280.0,5.0,200,1780.0,1720.0,440.0,2535.0,2095.0,201,6,7,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1720.0,1220.0,186,6,6,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1595.0,2875.0,156,8,9,false,true,false
1280.0,5.0,200,1780.0,1770.0,490.0,2310.0,1820.0,204,8,7,false,false,false
1280.0,5.0,200,1780.0,1755.0,475.0,2450.0,1975.0,201,7,7,false,false,false
1280.0,5.0,200,1780.0,1745.0,465.0,2810.0,2345.0,202,5,7,false,false,false
1280.0,5.0,200,1780.0,1770.0,490.0,2590.0,2100.0,201,5,7,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,2405.0,1905.0,201,14,7,true,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,2070.0,1570.0,196,6,7,true,false,false
1280.0,5.0,200,1780.0,1755.0,475.0,2035.0,1560.0,201,6,6,false,false,false
1280.0,5.0,200,1780.0,1730.0,450.0,2385.0,1935.0,202,5,6,false,false,false
1280.0,5.0,200,1780.0,1760.0,480.0,1995.0,1515.0,202,6,6,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1135.0,635.0,166,7,5,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1210.0,2490.0,128,3,8,false,true,false
1280.0,5.0,200,1780.0,1700.0,420.0,2610.0,2190.0,201,5,6,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1860.0,1360.0,200,6,6,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,600.0,1880.0,65,3,9,false,true,false
1280.0,5.0,200,1780.0,1780.0,500.0,1685.0,1185.0,190,5,6,true,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,2225.0,1725.0,203,6,7,true,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1675.0,1175.0,190,7,6,true,false,false
1280.0,5.0,200,1780.0,1765.0,485.0,2410.0,1925.0,202,5,7,false,false,false
1280.0,5.0,200,1780.0,695.0,-585.0,1920.0,2505.0,201,9,8,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1775.0,1275.0,192,8,6,true,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1480.0,980.0,193,6,4,true,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,2250.0,1750.0,198,6,6,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,2005.0,3285.0,147,6,9,false,true,false
1280.0,5.0,200,1780.0,830.0,-450.0,2075.0,2525.0,201,5,8,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,2450.0,1950.0,199,5,7,true,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,2015.0,1515.0,200,8,6,true,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1530.0,1030.0,192,8,5,true,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1930.0,1430.0,197,10,6,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,695.0,1975.0,83,6,8,false,true,false
1280.0,5.0,200,1780.0,1770.0,490.0,2160.0,1670.0,201,6,6,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1575.0,1075.0,190,7,5,true,false,false
1280.0,5.0,200,1780.0,1755.0,475.0,2070.0,1595.0,202,5,6,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,655.0,1935.0,122,9,9,false,true,false
1280.0,5.0,200,1780.0,470.0,-810.0,1450.0,2260.0,204,6,8,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,100.0,1380.0,25,2,8,false,true,false
1280.0,5.0,200,1780.0,0.0,-1280.0,900.0,2180.0,93,6,9,false,true,false
1280.0,5.0,200,1780.0,1780.0,500.0,2400.0,1900.0,196,5,7,true,false,false
1280.0,5.0,200,1780.0,910.0,-370.0,2155.0,2525.0,201,7,8,false,false,false
1280.0,5.0,200,1780.0,1775.0,495.0,2030.0,1535.0,201,5,7,false,false,false
1280.0,5.0,200,1780.0,1750.0,470.0,2595.0,2125.0,202,7,7,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,865.0,2145.0,108,9,9,false,true,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1985.0,3265.0,170,4,9,false,true,false
1280.0,5.0,200,1780.0,1775.0,495.0,1805.0,1310.0,201,6,5,false,false,false
1280.0,5.0,200,1780.0,290.0,-990.0,1945.0,2935.0,204,10,8,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1575.0,1075.0,192,6,5,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1900.0,3180.0,179,6,9,false,true,false
1280.0,5.0,200,1780.0,630.0,-650.0,2660.0,3310.0,202,5,8,false,false,false
1280.0,5.0,200,1780.0,1740.0,460.0,2345.0,1885.0,203,6,7,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,2245.0,1745.0,192,5,7,true,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,2080.0,1580.0,193,8,7,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1950.0,3230.0,203,13,9,false,true,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1735.0,3015.0,147,8,9,false,true,false
1280.0,5.0,200,1780.0,1745.0,465.0,1675.0,1210.0,201,4,5,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1210.0,2490.0,138,6,9,false,true,false
1280.0,5.0,200,1780.0,1755.0,475.0,2155.0,1680.0,201,6,6,false,false,false
1280.0,5.0,200,1780.0,1770.0,490.0,2760.0,2270.0,201,9,7,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,85.0,1365.0,21,3,9,false,true,false
1280.0,5.0,200,1780.0,1780.0,500.0,1830.0,1330.0,181,7,7,true,false,false
1280.0,5.0,200,1780.0,1765.0,485.0,2735.0,2250.0,201,7,7,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,3655.0,3155.0,200,7,7,true,false,false
1280.0,5.0,200,1780.0,1750.0,470.0,2350.0,1880.0,201,5,6,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,2250.0,1750.0,198,8,7,true,false,false
1280.0,5.0,200,1780.0,1725.0,445.0,2540.0,2095.0,202,6,6,false,false,false
1280.0,5.0,200,1780.0,815.0,-465.0,2540.0,3005.0,201,5,8,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,10.0,1290.0,10,2,9,false,true,false
1280.0,5.0,200,1780.0,1780.0,500.0,1970.0,1470.0,180,7,7,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1050.0,2330.0,122,8,9,false,true,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1115.0,2395.0,105,7,8,false,true,false
1280.0,5.0,200,1780.0,0.0,-1280.0,1270.0,2550.0,143,4,9,false,true,false
1280.0,5.0,200,1780.0,1780.0,500.0,2415.0,1915.0,195,8,6,true,false,false
1280.0,5.0,200,1780.0,1765.0,485.0,1650.0,1165.0,202,6,5,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,895.0,2175.0,92,5,9,false,true,false
1280.0,5.0,200,1780.0,1775.0,495.0,1935.0,1440.0,201,9,6,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,900.0,2180.0,100,6,8,false,true,false
1280.0,5.0,200,1780.0,1780.0,500.0,1695.0,1195.0,192,4,6,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,2415.0,3695.0,189,5,8,false,true,false
1280.0,5.0,200,1780.0,0.0,-1280.0,345.0,1625.0,82,7,8,false,true,false
1280.0,5.0,200,1780.0,1780.0,500.0,1405.0,905.0,179,8,5,true,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,2205.0,1705.0,195,6,7,true,false,false
1280.0,5.0,200,1780.0,720.0,-560.0,1840.0,2400.0,201,6,8,false,false,false
1280.0,5.0,200,1780.0,795.0,-485.0,2560.0,3045.0,201,6,8,false,false,false
1280.0,5.0,200,1780.0,1755.0,475.0,2660.0,2185.0,201,5,7,false,false,false
1280.0,5.0,200,1780.0,1780.0,500.0,1275.0,775.0,180,8,4,true,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,255.0,1535.0,49,5,9,false,true,false
1280.0,5.0,200,1780.0,1715.0,435.0,2055.0,1620.0,201,5,6,false,false,false
1280.0,5.0,200,1780.0,0.0,-1280.0,690.0,1970.0,93,5,9,false,true,false
1280.0,5.0,200,1780.0,1780.0,500.0,2045.0,1545.0,199,7,6,true,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,2770.0,4050.0,214,4,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,985.0,2265.0,138,7,8,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1520.0,2800.0,202,7,8,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,235.0,1515.0,37,2,8,false,true,true
1280.0,5.0,500,2530.0,2480.0,1200.0,5165.0,3965.0,502,9,7,false,false,true
1280.0,5.0,500,2530.0,2495.0,1215.0,5170.0,3955.0,503,8,7,false,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,5275.0,4025.0,492,9,7,true,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,5025.0,3775.0,499,8,7,true,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,165.0,1445.0,28,5,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,5485.0,6765.0,490,8,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,3440.0,4720.0,329,7,8,false,true,true
1280.0,5.0,500,2530.0,1695.0,415.0,6320.0,5905.0,501,7,8,false,false,true
1280.0,5.0,500,2530.0,2475.0,1195.0,5790.0,4595.0,501,11,7,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,445.0,1725.0,57,7,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,2435.0,3715.0,253,8,8,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1990.0,3270.0,229,6,9,false,true,true
1280.0,5.0,500,2530.0,2280.0,1000.0,7095.0,6095.0,501,8,8,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,3565.0,4845.0,306,8,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1525.0,2805.0,198,7,8,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1835.0,3115.0,148,7,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,3755.0,5035.0,375,6,9,false,true,true
1280.0,5.0,500,2530.0,2490.0,1210.0,5575.0,4365.0,503,7,7,false,false,true
1280.0,5.0,500,2530.0,2510.0,1230.0,5625.0,4395.0,501,7,7,false,false,true
1280.0,5.0,500,2530.0,2165.0,885.0,5380.0,4495.0,501,9,8,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,2550.0,3830.0,285,6,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,4555.0,5835.0,379,7,8,false,true,true
1280.0,5.0,500,2530.0,2470.0,1190.0,6250.0,5060.0,502,6,7,false,false,true
1280.0,5.0,500,2530.0,2280.0,1000.0,7080.0,6080.0,501,16,8,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,5615.0,6895.0,430,6,9,false,true,true
1280.0,5.0,500,2530.0,2360.0,1080.0,5900.0,4820.0,503,7,8,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1465.0,2745.0,147,6,9,false,true,true
1280.0,5.0,500,2530.0,2520.0,1240.0,3930.0,2690.0,502,6,5,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,3155.0,4435.0,270,8,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,3500.0,4780.0,287,7,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,2680.0,3960.0,240,7,8,false,true,true
1280.0,5.0,500,2530.0,2530.0,1250.0,4775.0,3525.0,488,6,7,true,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,4725.0,6005.0,442,7,8,false,true,true
1280.0,5.0,500,2530.0,2530.0,1250.0,5470.0,4220.0,484,10,7,true,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,435.0,1715.0,62,6,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,290.0,1570.0,34,2,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,885.0,2165.0,134,5,8,false,true,true
1280.0,5.0,500,2530.0,2530.0,1250.0,4380.0,3130.0,460,8,7,true,false,true
1280.0,5.0,500,2530.0,2000.0,720.0,5600.0,4880.0,501,8,8,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,620.0,1900.0,78,4,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,35.0,1315.0,14,2,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,895.0,2175.0,139,6,8,false,true,true
1280.0,5.0,500,2530.0,2515.0,1235.0,4745.0,3510.0,502,6,6,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1535.0,2815.0,142,5,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,4710.0,5990.0,346,8,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,205.0,1485.0,38,6,8,false,true,true
1280.0,5.0,500,2530.0,2390.0,1110.0,7265.0,6155.0,504,9,8,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,2090.0,3370.0,209,7,8,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1630.0,2910.0,225,6,9,false,true,true
1280.0,5.0,500,2530.0,2210.0,930.0,6170.0,5240.0,502,7,8,false,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,4410.0,3160.0,452,8,7,true,false,true
1280.0,5.0,500,2530.0,2440.0,1160.0,7185.0,6025.0,501,7,7,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1190.0,2470.0,90,6,9,false,true,true
1280.0,5.0,500,2530.0,2530.0,1250.0,6275.0,5025.0,495,9,7,true,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,460.0,1740.0,69,3,9,false,true,true
1280.0,5.0,500,2530.0,2475.0,1195.0,5965.0,4770.0,505,8,7,false,false,true
1280.0,5.0,500,2530.0,2470.0,1190.0,4450.0,3260.0,501,6,5,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,575.0,1855.0,75,4,8,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1905.0,3185.0,235,8,8,false,true,true
1280.0,5.0,500,2530.0,1590.0,310.0,6255.0,5945.0,501,9,8,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,55.0,1335.0,19,4,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,925.0,2205.0,110,7,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,960.0,2240.0,154,6,8,false,true,true
1280.0,5.0,500,2530.0,2530.0,1250.0,4520.0,3270.0,479,14,6,true,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,4270.0,3020.0,487,8,6,true,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,670.0,1950.0,109,4,9,false,true,true
1280.0,5.0,500,2530.0,2510.0,1230.0,5610.0,4380.0,501,7,7,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,3795.0,5075.0,332,18,9,false,true,true
1280.0,5.0,500,2530.0,2460.0,1180.0,5760.0,4580.0,501,6,7,false,false,true
1280.0,5.0,500,2530.0,2105.0,825.0,5525.0,4700.0,503,6,8,false,false,true
1280.0,5.0,500,2530.0,2515.0,1235.0,5760.0,4525.0,504,6,7,false,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,4250.0,3000.0,489,8,6,true,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,3815.0,2565.0,476,7,5,true,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,4970.0,3720.0,476,8,7,true,false,true
1280.0,5.0,500,2530.0,2095.0,815.0,6385.0,5570.0,505,7,8,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,430.0,1710.0,65,4,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1725.0,3005.0,224,8,8,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,535.0,1815.0,74,5,8,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,3150.0,4430.0,260,5,9,false,true,true
1280.0,5.0,500,2530.0,2425.0,1145.0,6040.0,4895.0,501,8,7,false,false,true
1280.0,5.0,500,2530.0,2265.0,985.0,6360.0,5375.0,501,6,8,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,435.0,1715.0,69,8,9,false,true,true
1280.0,5.0,500,2530.0,2435.0,1155.0,5785.0,4630.0,504,8,7,false,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,4315.0,5595.0,399,7,9,false,true,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1690.0,2970.0,153,6,9,false,true,true
1280.0,5.0,500,2530.0,2440.0,1160.0,4715.0,3555.0,504,8,6,false,false,true
1280.0,5.0,500,2530.0,2000.0,720.0,4995.0,4275.0,502,8,8,false,false,true
1280.0,5.0,500,2530.0,1660.0,380.0,6430.0,6050.0,502,7,8,false,false,true
1280.0,5.0,500,2530.0,2485.0,1205.0,5520.0,4315.0,504,7,7,false,false,true
1280.0,5.0,500,2530.0,2515.0,1235.0,5645.0,4410.0,504,10,7,false,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,3905.0,2655.0,467,10,6,true,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,4035.0,2785.0,482,9,5,true,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,5535.0,4285.0,490,7,7,true,false,true
1280.0,5.0,500,2530.0,2490.0,1210.0,5210.0,4000.0,502,9,7,false,false,true
1280.0,5.0,500,2530.0,2530.0,1250.0,4595.0,3345.0,495,9,6,true,false,true
1280.0,5.0,500,2530.0,0.0,-1280.0,1405.0,2685.0,130,6,9,false,true,true
1280.0,5.0,500,2530.0,2510.0,1230.0,5500.0,4270.0,501,7,7,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,3835.0,5115.0,420,7,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,350.0,1630.0,47,5,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,5655.0,6935.0,460,6,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,4440.0,5720.0,408,7,8,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,845.0,2125.0,126,9,8,false,true,false
1280.0,5.0,500,2530.0,2530.0,1250.0,5060.0,3810.0,491,8,7,true,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,3770.0,5050.0,431,7,9,false,true,false
1280.0,5.0,500,2530.0,1460.0,180.0,4795.0,4615.0,501,9,8,false,false,false
1280.0,5.0,500,2530.0,2400.0,1120.0,6115.0,4995.0,501,5,6,false,false,false
1280.0,5.0,500,2530.0,1225.0,-55.0,7175.0,7230.0,501,6,8,false,false,false
1280.0,5.0,500,2530.0,2415.0,1135.0,5375.0,4240.0,504,9,8,false,false,false
1280.0,5.0,500,2530.0,2525.0,1245.0,5325.0,4080.0,502,9,7,false,false,false
1280.0,5.0,500,2530.0,2365.0,1085.0,6550.0,5465.0,501,6,8,false,false,false
1280.0,5.0,500,2530.0,2410.0,1130.0,6485.0,5355.0,502,8,8,false,false,false
1280.0,5.0,500,2530.0,2465.0,1185.0,5740.0,4555.0,501,6,7,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,1820.0,3100.0,186,6,8,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,1960.0,3240.0,247,7,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,3610.0,4890.0,243,13,9,false,true,false
1280.0,5.0,500,2530.0,2500.0,1220.0,7080.0,5860.0,501,9,7,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,1340.0,2620.0,85,6,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,465.0,1745.0,48,8,9,false,true,false
1280.0,5.0,500,2530.0,2520.0,1240.0,5490.0,4250.0,501,7,7,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,4570.0,5850.0,396,6,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,2640.0,3920.0,261,8,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,2240.0,3520.0,231,6,8,false,true,false
1280.0,5.0,500,2530.0,2500.0,1220.0,5750.0,4530.0,501,7,7,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,4510.0,5790.0,449,8,8,false,true,false
1280.0,5.0,500,2530.0,2410.0,1130.0,5940.0,4810.0,502,5,7,false,false,false
1280.0,5.0,500,2530.0,1650.0,370.0,6535.0,6165.0,503,5,8,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,630.0,1910.0,92,4,8,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,605.0,1885.0,73,4,8,false,true,false
1280.0,5.0,500,2530.0,2425.0,1145.0,6080.0,4935.0,501,6,7,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,470.0,1750.0,58,8,8,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,2380.0,3660.0,276,8,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,1005.0,2285.0,121,10,9,false,true,false
1280.0,5.0,500,2530.0,2530.0,1250.0,5305.0,4055.0,493,9,6,true,false,false
1280.0,5.0,500,2530.0,2530.0,1250.0,4610.0,3360.0,473,8,7,true,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,565.0,1845.0,70,4,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,4665.0,5945.0,484,7,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,4025.0,5305.0,432,12,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,3060.0,4340.0,232,6,9,false,true,false
1280.0,5.0,500,2530.0,2530.0,1250.0,4150.0,2900.0,497,9,5,true,false,false
1280.0,5.0,500,2530.0,2530.0,1250.0,5355.0,4105.0,484,6,6,true,false,false
1280.0,5.0,500,2530.0,2530.0,1250.0,5945.0,4695.0,492,7,7,true,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,4225.0,5505.0,391,8,9,false,true,false
1280.0,5.0,500,2530.0,2310.0,1030.0,5980.0,4950.0,503,7,8,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,470.0,1750.0,36,4,9,false,true,false
1280.0,5.0,500,2530.0,2530.0,1250.0,4940.0,3690.0,485,10,7,true,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,540.0,1820.0,92,5,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,3995.0,5275.0,338,6,9,false,true,false
1280.0,5.0,500,2530.0,1920.0,640.0,6190.0,5550.0,502,7,8,false,false,false
1280.0,5.0,500,2530.0,2530.0,1250.0,5120.0,3870.0,502,8,7,true,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,2985.0,4265.0,239,5,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,1775.0,3055.0,185,6,8,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,355.0,1635.0,21,1,9,false,true,false
1280.0,5.0,500,2530.0,2440.0,1160.0,5595.0,4435.0,501,8,7,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,1895.0,3175.0,137,5,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,4370.0,5650.0,436,6,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,475.0,1755.0,77,4,8,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,3585.0,4865.0,409,7,9,false,true,false
1280.0,5.0,500,2530.0,1925.0,645.0,5555.0,4910.0,502,5,8,false,false,false
1280.0,5.0,500,2530.0,2145.0,865.0,5735.0,4870.0,501,7,8,false,false,false
1280.0,5.0,500,2530.0,2470.0,1190.0,5205.0,4015.0,501,6,7,false,false,false
1280.0,5.0,500,2530.0,2515.0,1235.0,5715.0,4480.0,501,6,7,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,3175.0,4455.0,296,9,8,false,true,false
1280.0,5.0,500,2530.0,2530.0,1250.0,5930.0,4680.0,488,9,7,true,false,false
1280.0,5.0,500,2530.0,2530.0,1250.0,4700.0,3450.0,492,7,7,true,false,false
